ID,Job Title,Company Title,Tenure,Job Type
155602ALD0000577,Founder / Director,London Data ScienceLondon Data Science,Oct 2015 - Apr 2016 · 7 mos,ndon Data ScienceLondon Data Science
155602ALD0000577,Portfolio Manager,Millennium ManagementMillennium Management,Mar 2014 - Sep 2015 · 1 yr 7 mos,illennium ManagementMillennium Management
155602ALD0000577,Head of Systematic & Quantitative Credit Trading,NomuraNomura,Aug 2011 - Dec 2013 · 2 yrs 5 mos,muraNomura
155602ALD0000577,Portfolio Manager,Caxton AssociatesCaxton Associates,Oct 2009 - Apr 2011 · 1 yr 7 mos,on AssociatesCaxton Associates
155602ALD0000577,Corporate Bond & Credit Derivatives Trader,RBSRBS,Feb 2005 - Oct 2009 · 4 yrs 9 mos,
155602ALD0000577,Corporate Bond & Credit Derivatives Trader,Morgan StanleyMorgan Stanley,May 2003 - Feb 2005 · 1 yr 10 mos,organ StanleyMorgan Stanley
155602ALD0000577,Quantitative Research Analyst - Hedge Fund Strategies,J.P. MorganJ.P. Morgan,Jun 2000 - May 2003 · 3 yrs,MorganJ.P. Morgan
155602ALD0000577,Quantitative Credit Risk Analyst,BNP ParibasBNP Paribas,Jul 1998 - Dec 1999 · 1 yr 6 mos,ParibasBNP Paribas
155750MUG0000581,Data Scientist,UBS ,Nov 2022 - Present · 1 yr 2 mos,· Full-timeUBS · Full-time
155750MUG0000581,Data Associate,IQVIA ,Jul 2020 - May 2021 · 11 mos,· Full-timeIQVIA · Full-time
155750MUG0000581,Teaching Assistant - Computational Models in Cognitive Science,"University of California, Berkeley ",Jan 2019 - May 2020 · 1 yr 5 mos,"versity of California, Berkeley · Part-timeUniversity of California, Berkeley · Part-time"
155750MUG0000581,Data Science Intern,SchlumbergerSchlumberger,Jun 2019 - Aug 2019 · 3 mos,umbergerSchlumberger
155750MUG0000581,Business Development Manager,Mahavir SyntexMahavir Syntex,May 2017 - Jun 2018 · 1 yr 2 mos,ahavir SyntexMahavir Syntex
155750MUG0000581,Decision Scientist,Mu Sigma Inc.Mu Sigma Inc.,Sep 2015 - Apr 2017 · 1 yr 8 mos,u Sigma Inc.Mu Sigma Inc.
155750MUG0000581,Switchgear Department Intern,SiemensSiemens,Jul 2013 - Aug 2013 · 2 mos,emensSiemens
155819JIT0000582,Data Scientist,Giotto.aiGiotto.ai,Sep 2020 - Present · 3 yrs 4 mos,otto.aiGiotto.ai
155819JIT0000582,Data Scientist,Self-employed,May 2020 - Present · 3 yrs 8 mos,lf-employedSelf-employed
155819JIT0000582,Data Scientist,FacedapterFacedapter,Sep 2020 - Jul 2021 · 11 mos,dapterFacedapter
155819JIT0000582,Data Scientist,Airboxlab (Foobot)Airboxlab (Foobot),Jul 2019 - Dec 2019 · 6 mos,rboxlab (Foobot)Airboxlab (Foobot)
155819JIT0000582,Automation Developer,BOMBARDIER ,May 2017 - Jul 2017 · 3 mos,BARDIER · InternshipBOMBARDIER · Internship
155910YAR0000584,Data Scientist,MetadviceMetadvice,Jul 2021 - Present · 2 yrs 6 mos,etadviceMetadvice
155910YAR0000584,Master Thesis Intern,Metadvice ,Sep 2020 - Mar 2021 · 7 mos,etadvice · InternshipMetadvice · Internship
155910YAR0000584,REDCap Administrator,HUG - Hopitaux Universitaires de Genève ,Nov 2020 - Feb 2021 · 4 mos,#NAME?
155910YAR0000584,REDCap consultant,HUG - Hopitaux Universitaires de Genève ,Apr 2020 - Sep 2020 · 6 mos,#NAME?
155910YAR0000584,REDCap consultant,KEYTEO ,Apr 2020 - Sep 2020 · 6 mos,· Part-timeKEYTEO · Part-time
155910YAR0000584,RedCap aministrator,CHUV,Lausanne university hospital · ContractCHUV,
155910YAR0000584,Statistical analyst for biology data,HUG - Hôpitaux ,Apr 2019 - Dec 2019 · 9 mos,#NAME?
155910YAR0000584,Mathematics and programming assistant,EPFL (École polytechnique fédérale de Lausanne) ,Sep 2018 - Feb 2019 · 6 mos,(École polytechnique fédérale de Lausanne) · Part-timeEPFL (École polytechnique fédérale de Lausanne) · Part-time
160008JUL0000586,Data Scientist,Procter & Gamble ,Mar 2022 - Present · 1 yr 10 mos,cter & Gamble · Full-timeProcter & Gamble · Full-time
160008JUL0000586,Intern,TNO ,Feb 2021 - Aug 2021 · 7 mos,· InternshipTNO · Internship
160008JUL0000586,Intern,Maastro ,Sep 2020 - Feb 2021 · 6 mos,aastro · Full-timeMaastro · Full-time
160008JUL0000586,Project Assistant,Vienna University of Technology ,Mar 2019 - Jul 2019 · 5 mos,enna University of Technology · Full-timeVienna University of Technology · Full-time
160008JUL0000586,Intern,IQOQI Vienna - Austrian Academy of Sciences ,Mar 2018 - Sep 2018 · 7 mos,Vienna - Austrian Academy of Sciences · InternshipIQOQI Vienna - Austrian Academy of Sciences · Internship
160008JUL0000586,Intern,LIStrat Industrial Analytics ,Oct 2017 - Jan 2018 · 4 mos,rat Industrial Analytics · InternshipLIStrat Industrial Analytics · Internship
160008JUL0000586,Civil Servant,Jugend am Werk GesmbH ,Jan 2013 - Sep 2013 · 9 mos,nd am Werk GesmbH · Full-timeJugend am Werk GesmbH · Full-time
160201KAT0000590,Senior Consultant Data Science,Xebia ,Mar 2023 - Present · 10 mos,bia · Full-timeXebia · Full-time
160201KAT0000590,Data Scientist and Data Science Ambassador,Smarter Ecommerce (smec) ,Dec 2019 - May 2023 · 3 yrs 6 mos,er Ecommerce (smec) · Full-timeSmarter Ecommerce (smec) · Full-time
160201KAT0000590,"Trainer, LinkedIn Learning",LinkedIn ,Mar 2021 - Nov 2022 · 1 yr 9 mos,nkedIn · FreelanceLinkedIn · Freelance
160201KAT0000590,Masters Student,"Fraunhofer Institute for Integrated Circuits IIS, Division Engineering of Adaptive Systems EASFraunhofer Institute for Integrated Circuits IIS, Division Engineering of Adaptive Systems EAS",Apr 2019 - Dec 2019 · 9 mos,"fer Institute for Integrated Circuits IIS, Division Engineering of Adaptive Systems EASFraunhofer Institute for Integrated Circuits IIS, Division Engineering of Adaptive Systems EAS"
160201KAT0000590,Intern: R&D User Interaction - Voice,Mercedes-BenzMercedes-Benz,Sep 2018 - May 2019 · 9 mos,ercedes-BenzMercedes-Benz
160201KAT0000590,English Lecturer,Universitaet TübingenUniversitaet Tübingen,Oct 2017 - May 2019 · 1 yr 8 mos,versitaet TübingenUniversitaet Tübingen
160201KAT0000590,ESL Teacher,EducomEducom,Mar 2017 - May 2019 · 2 yrs 3 mos,ucomEducom
160201KAT0000590,ESL Teacher,Inlingua Sprachschule EssenInlingua Sprachschule Essen,Jan 2017 - Oct 2017 · 10 mos,ingua Sprachschule EssenInlingua Sprachschule Essen
160201KAT0000590,Sales Coach,Sykes AustraliaSykes Australia,Jun 2012 - Apr 2013 · 11 mos,s AustraliaSykes Australia
160201KAT0000590,Customer Service Representative,SykesSykes,Nov 2010 - Jun 2012 · 1 yr 8 mos,sSykes
160233KOT0000591,Data Scientist,博報堂/博報堂ＤＹメディアパートナーズグループ会社 ,Apr 2023 - Present · 9 mos,· Permanent博報堂/博報堂ＤＹメディアパートナーズグループ会社 · Permanent
160233KOT0000591,Intern,NICT Quantum CampNICT Quantum Camp,Aug 2022 - Mar 2023 · 8 mos,Quantum CampNICT Quantum Camp
160233KOT0000591,Data Scientist,FLYWHEEL Inc. ,Aug 2022 - Mar 2023 · 8 mos,Inc. · Part-timeFLYWHEEL Inc. · Part-time
160233KOT0000591,Teacher,Study-AI ,Mar 2021 - Oct 2022 · 1 yr 8 mos,udy-AI · Part-timeStudy-AI · Part-time
160233KOT0000591,Data Scientist,博報堂/博報堂ＤＹメディアパートナーズグループ会社 ,Jan 2022 · 1 mo,· Internship博報堂/博報堂ＤＹメディアパートナーズグループ会社 · Internship
160233KOT0000591,Data Scientist,株式会社電通 ,Nov 2021 - Dec 2021 · 2 mos,· Internship株式会社電通 · Internship
160233KOT0000591,Machine Learning Engineer,株式会社ブレインパッド ,Sep 2021 · 1 mo,· Internship株式会社ブレインパッド · Internship
160336DEN0000593,Chief Technology Officer,Runloop ,Apr 2021 - Present · 2 yrs 9 mos,oop · PermanentRunloop · Permanent
160336DEN0000593,CTO,High Frequency Trading with Deep LearningHigh Frequency Trading with Deep Learning,Apr 2018 - Jun 2019 · 1 yr 3 mos,gh Frequency Trading with Deep LearningHigh Frequency Trading with Deep Learning
160336DEN0000593,Research Scientist,Prediction MachinesPrediction Machines,Aug 2017 - Feb 2018 · 7 mos,diction MachinesPrediction Machines
160336DEN0000593,Brain Resident,GoogleGoogle,Jun 2016 - Jun 2017 · 1 yr 1 mo,ogleGoogle
160336DEN0000593,Data Engineer,Pear TherapeuticsPear Therapeutics,May 2015 - May 2016 · 1 yr 1 mo,ar TherapeuticsPear Therapeutics
160336DEN0000593,CTO,Greenlight VRGreenlight VR,Dec 2014 - May 2015 · 6 mos,enlight VRGreenlight VR
160336DEN0000593,Data Engineer (Consulting),"Dispatcher, Inc.Dispatcher, Inc.",May 2014 - Jan 2015 · 9 mos,"ispatcher, Inc.Dispatcher, Inc."
160336DEN0000593,Research Assistant,Stanford UniversityStanford University,Sep 2013 - May 2014 · 9 mos,anford UniversityStanford University
160336DEN0000593,Technical Consulting,ConsultingConsulting,Jan 2013 - Sep 2013 · 9 mos,nsultingConsulting
160336DEN0000593,CTO & Co-founder,TriggelyTriggely,Nov 2012 - Mar 2013 · 5 mos,ggelyTriggely
160336DEN0000593,Research Engineer,UC BerkeleyUC Berkeley,Jul 2012 - Nov 2012 · 5 mos,BerkeleyUC Berkeley
160336DEN0000593,Software Development Consultant,Self-employed,May 2011 - May 2012 · 1 yr 1 mo,lf-EmployedSelf-Employed
160336DEN0000593,Teaching Assistant,UC BerkeleyUC Berkeley,Jan 2011 - May 2011 · 5 mos,BerkeleyUC Berkeley
160336DEN0000593,Software Developer,ABC-ExpandABC-Expand,Jan 2005 - Aug 2006 · 1 yr 8 mos,ABC-Expand
160336DEN0000593,Web Developer,ONMONM,May 2005 - Jul 2005 · 3 mos,ONM
160534WEI0000597,"Chief Data Officer, Data Scientist",CTW (g123.jp) ,Jun 2020 - Present · 3 yrs 7 mos,(g123.jp) · PermanentCTW (g123.jp) · Permanent
160534WEI0000597,"Head of Data, Data Scientist",OYO ,Sep 2019 - May 2020 · 9 mos,· Full-timeOYO · Full-time
160758KAS0000602,Data Scientist,Supership Inc. ,Aug 2017 - Present · 6 yrs 5 mos,rship Inc. · PermanentSupership Inc. · Permanent
160758KAS0000602,Senior Data Analyst,ASURION JAPANASURION JAPAN,May 2008 - Jul 2017 · 9 yrs 3 mos,JAPANASURION JAPAN
160758KAS0000602,Database Manager,Nikko Asset ManagementNikko Asset Management,Nov 2006 - Feb 2007 · 4 mos,kko Asset ManagementNikko Asset Management
160758KAS0000602,Database Engineer,MITSUBISHI RESEARCH INSTITUTEMITSUBISHI RESEARCH INSTITUTE,Oct 2004 - Aug 2006 · 1 yr 11 mos,ITSUBISHI RESEARCH INSTITUTEMITSUBISHI RESEARCH INSTITUTE
160758KAS0000602,"Sales Assistant, Logistic management",SHL-JAPANSHL-JAPAN,Nov 1999 - May 2002 · 2 yrs 7 mos,
160758KAS0000602,Sales Assistant,PACIFIC*METALSPACIFIC*METALS,Aug 1998 - Jul 1999 · 1 yr,ETALSPACIFIC*METALS
160758KAS0000602,Human Resources Consultant,SHL-JAPANSHL-JAPAN,Apr 1994 - Oct 1997 · 3 yrs 7 mos,
161022TAK0000607,Data Science Manager,GO Inc. ,Apr 2020 - Present · 3 yrs 9 mos,Inc. · PermanentGO Inc. · Permanent
161022TAK0000607,Lead Data Scientist,DeNA ,Jun 2017 - Apr 2020 · 2 yrs 11 mos,eNA · Full-timeDeNA · Full-time
161022TAK0000607,Research Assistant,Carnegie Mellon UniversityCarnegie Mellon University,Jan 2017 - May 2017 · 5 mos,gie Mellon UniversityCarnegie Mellon University
161022TAK0000607,Data Scientist,Luxe ,Jul 2016 - Aug 2016 · 2 mos, · InternshipLuxe · Internship
161022TAK0000607,Software Engineer,SolFox ,Jun 2016 · 1 mo,lFox · InternshipSolFox · Internship
161256TAI0000612,Senior Data Scientist,AXA Japan ,Nov 2021 - Present · 2 yrs 2 mos,Japan · PermanentAXA Japan · Permanent
161256TAI0000612,Data Science Tutor,Aidemy ,Apr 2020 - Sep 2021 · 1 yr 6 mos,demy · FreelanceAidemy · Freelance
161256TAI0000612,Data Science Manager,UCB ,Nov 2020 - May 2021 · 7 mos,· PermanentUCB · Permanent
161256TAI0000612,Data Scientist,Cognizant ,Jan 2020 - Nov 2020 · 11 mos,gnizant · PermanentCognizant · Permanent
161256TAI0000612,Chief Data Officer,PROTO VenturesPROTO Ventures,Aug 2019 - Jan 2020 · 6 mos,VenturesPROTO Ventures
161256TAI0000612,Data Scientist,株式会社プロトコーポレーション株式会社プロトコーポレーション,Jan 2019 - Jan 2020 · 1 yr 1 mo,
161256TAI0000612,Data Analyst,DATUM STUDIO Co. Ltd.DATUM STUDIO Co. Ltd.,Jan 2017 - Jun 2017 · 6 mos,ATUM STUDIO Co. Ltd.DATUM STUDIO Co. Ltd.
161256TAI0000612,Software Engineer,Infocom CorporationInfocom Corporation,Apr 2016 - Dec 2016 · 9 mos,com CorporationInfocom Corporation
161456FAN0000616,"Product Analyst, Data Science",Google ,Apr 2020 - Present · 3 yrs 9 mos,ogle · Full-timeGoogle · Full-time
161525WEN0000617,gTech - Data Scientist,Google JapanGoogle Japan,Jan 2020 - Present · 4 yrs,ogle JapanGoogle Japan
161525WEN0000617,Quantitative Researcher,Bondi CapitalBondi Capital,Jan 2019 - Aug 2019 · 8 mos,ndi CapitalBondi Capital
161948WAT0000626,Data Scientist,Accenture ,Aug 2022 - Present · 1 yr 5 mos,nture · PermanentAccenture · Permanent
161948WAT0000626,Research Assistant,The University of Tokyo ,May 2021 - Jul 2022 · 1 yr 3 mos, University of Tokyo · Part-timeThe University of Tokyo · Part-time
161948WAT0000626,Data Engineer,東京大学エコノミックコンサルティング株式会社 ,Dec 2021 - May 2022 · 6 mos,· Part-time東京大学エコノミックコンサルティング株式会社 · Part-time
161948WAT0000626,Data Scientist,株式会社AVILEN ,Apr 2019 - Nov 2021 · 2 yrs 8 mos,· Freelance株式会社AVILEN · Freelance
161948WAT0000626,Data Analyst,株式会社Magic Moment ,Jul 2019 - Jun 2020 · 1 yr,agic Moment · Contract株式会社Magic Moment · Contract
161948WAT0000626,Data Analyst,NTTデータ経営研究所 ,Sep 2018 - Dec 2019 · 1 yr 4 mos,· Part-timeNTTデータ経営研究所 · Part-time
161948WAT0000626,Research Assistant,Sony Computer Science Laboratories ,Mar 2019 - Aug 2019 · 6 mos,ny Computer Science Laboratories · Part-timeSony Computer Science Laboratories · Part-time
161948WAT0000626,Parttime Director,The University of Tokyo CO-OPThe University of Tokyo CO-OP,Apr 2018 - Mar 2019 · 1 yr, University of Tokyo CO-OPThe University of Tokyo CO-OP
161948WAT0000626,Parttime Instructor,Japan Examination Center ,Feb 2017 - Mar 2019 · 2 yrs 2 mos,Examination Center · Part-timeJapan Examination Center · Part-time
161948WAT0000626,Research Assistant,NTT コミュニケーション科学基礎研究所 ,Aug 2018 - Sep 2018 · 2 mos,コミュニケーション科学基礎研究所 · InternshipNTT コミュニケーション科学基礎研究所 · Internship
162313BRA0000633,Lecturer,慶應義塾大学 ,Jul 2023 - Present · 6 mos,· Contract慶應義塾大学 · Contract
162313BRA0000633,Data Analyst,Rakuten ,Feb 2023 - Present · 11 mos,en · ContractRakuten · Contract
162313BRA0000633,Product Engineer / Data Scientist,Nivel Regulator ,Sep 2022 - Present · 1 yr 4 mos,vel Regulator · ContractNivel Regulator · Contract
162313BRA0000633,Business Development / Data Scientist,株式会社DATAFLUCT ,Jul 2021 - Jan 2023 · 1 yr 7 mos,ATAFLUCT · Permanent株式会社DATAFLUCT · Permanent
162313BRA0000633,Purchasing Analyst,Toyota North America ,Jan 2020 - Mar 2021 · 1 yr 3 mos,yota North America · PermanentToyota North America · Permanent
162313BRA0000633,Global Purchasing Specialist / Program Manager,Murakami Manufacturing U.S.A. ,Jul 2017 - Jan 2020 · 2 yrs 7 mos,urakami Manufacturing U.S.A. · PermanentMurakami Manufacturing U.S.A. · Permanent
162313BRA0000633,Recruitment Consultant,Robert Walters ,Jan 2017 - Jun 2017 · 6 mos,bert Walters · PermanentRobert Walters · Permanent
162313BRA0000633,Account Manager,Froghair ,Apr 2015 - Nov 2016 · 1 yr 8 mos,ghair · PermanentFroghair · Permanent
162342TAK0000634,Technical Advisor,Japan Deep Learning Association(JDLA) ,Nov 2023 - Present · 2 mos,Deep Learning Association(JDLA) · ContractJapan Deep Learning Association(JDLA) · Contract
162342TAK0000634,Data Scientist,IBM ,Aug 2021 - Present · 2 yrs 5 mos, · PermanentIBM · Permanent
162342TAK0000634,Mentor,The Japan DataScientist Society ,Apr 2023 - Oct 2023 · 7 mos, Japan DataScientist Society · ContractThe Japan DataScientist Society · Contract
162342TAK0000634,Technical Advisor,Japan Deep Learning Association(JDLA) ,Nov 2022 - Apr 2023 · 6 mos,Deep Learning Association(JDLA) · ContractJapan Deep Learning Association(JDLA) · Contract
162342TAK0000634,Ambassador,"SWAT Lab Inc, ",May 2022 - Feb 2023 · 10 mos,"Lab Inc, · ContractSWAT Lab Inc, · Contract"
162342TAK0000634,Data Scientist,Sumitomo Electric ,Dec 2018 - Jul 2021 · 2 yrs 8 mos,tomo Electric · PermanentSumitomo Electric · Permanent
162410NIZ0000635,Data Scientist,Rakuten ,Apr 2022 - Present · 1 yr 9 mos,en · PermanentRakuten · Permanent
162410NIZ0000635,Machine Learning Engineer,National Institute of Advanced Industrial Science and Technology (AIST) ,Jul 2019 - Mar 2022 · 2 yrs 9 mos,ional Institute of Advanced Industrial Science and Technology (AIST) · PermanentNational Institute of Advanced Industrial Science and Technology (AIST) · Permanent
162410NIZ0000635,Trainee of Hiperdyne Corporation Ltd.,Hiperdyne Corporation ,Nov 2018 - May 2019 · 7 mos,perdyne Corporation · ApprenticeshipHiperdyne Corporation · Apprenticeship
162410NIZ0000635,Teaching Assistant,International Islamic University Chittagong ,Jul 2018 - Nov 2018 · 5 mos,ernational Islamic University Chittagong · Part-timeInternational Islamic University Chittagong · Part-time
162410NIZ0000635,Trainee Android application development at,Skill Development for Mobile Game & Application ,Jun 2018 - Nov 2018 · 6 mos,ll Development for Mobile Game & Application · InternshipSkill Development for Mobile Game & Application · Internship
162410NIZ0000635,Web Developer,V-Link Network ,Jan 2018 - Jul 2018 · 7 mos,nk Network · InternshipV-Link Network · Internship
162437BEN0000636,Senior Data Scientist,Coca-Cola Bottlers Japan Inc. ,Jan 2023 - Present · 1 yr,ca-Cola Bottlers Japan Inc. · PermanentCoca-Cola Bottlers Japan Inc. · Permanent
162437BEN0000636,Advisor I Developer,Liigo IncLiigo Inc,Oct 2021 - Present · 2 yrs 3 mos,igo IncLiigo Inc
162437BEN0000636,Data Scientist,Domino's Pizza Enterprises Limited ,Aug 2021 - Dec 2022 · 1 yr 5 mos,omino's Pizza Enterprises Limited · PermanentDomino's Pizza Enterprises Limited · Permanent
162437BEN0000636,Fine Artist,Roonee 247 fine artsRoonee 247 fine arts,Mar 2022 · 1 mo,onee 247 fine artsRoonee 247 fine arts
162437BEN0000636,Engineering Manager,Automagi Inc. ,Jun 2018 - Aug 2021 · 3 yrs 3 mos,omagi Inc. · PermanentAutomagi Inc. · Permanent
